record_date,facility_id,region_type,blood_group,product_name,units_requested,current_inventory,forecast_demand,recommended_stock,inventory_gap,predicted_shortage_probability,shortage_risk_level,wastage_rate,expiry_risk,inventory_status,recommended_action
2024-06-01,BB_0068,urban,B_neg,fresh_frozen_plasma,246,201.0,246.0,276.5,75.5,0.27,High,18.91,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0092,peri_urban,A_pos,cryoprecipitate,241,200.0,257.8,275.5,75.5,0.18,Low,17.38,Moderate,Adequate,Reorder Soon
2021-05-01,BB_0042,urban,A_neg,cryoprecipitate,266,214.0,266.0,289.5,75.5,0.24,Moderate,23.36,Moderate,Low Stock,Reorder Soon
2023-05-01,BB_0061,urban,A_pos,platelet_concentrate,238,198.0,247.67,273.4,75.4,0.27,High,14.6,Moderate,Adequate,Reorder Soon
2023-11-01,BB_0083,urban,O_pos,group_O_neg_emergency,237,193.25,243.0,268.7,75.4,0.29,Critical,14.02,Moderate,Adequate,Reorder Soon
2024-08-01,BB_0021,urban,AB_pos,group_O_neg_emergency,240,191.0,240.0,266.4,75.4,0.26,High,15.71,Moderate,Adequate,Reorder Soon
2024-07-01,BB_0072,rural,A_pos,packed_RBC,242,193.0,242.0,268.4,75.4,0.28,High,5.18,Low,Low Stock,Reorder Soon
2024-07-01,BB_0101,urban,O_neg,platelet_concentrate,247,189.5,237.0,264.9,75.4,0.19,Low,14.21,Moderate,Adequate,Reorder Soon
2023-11-01,BB_0012,rural,A_pos,packed_RBC,245,196.0,245.0,271.4,75.4,0.23,Moderate,24.49,High,Recovered,Investigate High Wastage
2024-02-01,BB_0141,peri_urban,O_pos,platelet_concentrate,241,203.0,252.25,278.4,75.4,0.27,High,20.62,High,Low Stock,Prioritize Near-Expiry Usage
2024-07-01,BB_0038,peri_urban,A_pos,platelet_concentrate,272,205.33,255.0,280.7,75.4,0.23,Moderate,11.38,Low,Adequate,Reorder Soon
2024-10-01,BB_0120,urban,O_pos,group_O_neg_emergency,244,202.6,249.2,278.0,75.4,0.26,High,17.1,Moderate,Adequate,Reorder Soon
2024-05-01,BB_0131,peri_urban,B_pos,group_O_neg_emergency,259,205.67,255.67,281.0,75.3,0.25,Moderate,12.71,Low,Recovered,Reorder Soon
2022-04-01,BB_0024,rural,O_neg,fresh_frozen_plasma,258,207.0,258.0,282.3,75.3,0.24,Moderate,13.53,Low,Critical,Reorder Soon
2023-08-01,BB_0021,peri_urban,O_pos,packed_RBC,232,200.0,245.17,275.3,75.3,0.26,High,15.02,Moderate,Adequate,Reorder Soon
2024-03-01,BB_0074,peri_urban,O_pos,cryoprecipitate,245,194.4,250.4,269.7,75.3,0.25,High,12.85,Low,Adequate,Reorder Soon
2024-05-01,BB_0139,peri_urban,O_pos,cryoprecipitate,258,197.83,254.33,273.1,75.3,0.25,Moderate,13.8,Low,Adequate,Reorder Soon
2024-08-01,BB_0117,urban,A_neg,platelet_concentrate,240,190.0,240.0,265.2,75.2,0.23,Moderate,16.32,Moderate,Recovered,Reorder Soon
2024-11-01,BB_0029,urban,A_neg,group_O_neg_emergency,238,188.0,238.0,263.2,75.2,0.16,Low,24.47,High,Adequate,Investigate High Wastage
2023-09-01,BB_0020,peri_urban,A_pos,fresh_frozen_plasma,247,201.0,251.25,276.2,75.2,0.3,Critical,15.84,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0046,urban,A_pos,platelet_concentrate,258,200.0,249.5,275.2,75.2,0.29,Critical,19.75,High,Adequate,Prioritize Near-Expiry Usage
2024-03-01,BB_0129,urban,O_pos,packed_RBC,248,197.4,245.0,272.6,75.2,0.28,High,16.1,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0013,urban,A_pos,fresh_frozen_plasma,237,205.8,254.4,281.0,75.2,0.29,Critical,16.21,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0002,urban,O_pos,packed_RBC,227,198.4,246.6,273.6,75.2,0.23,Moderate,21.14,High,Adequate,Investigate High Wastage
2024-06-01,BB_0044,urban,B_pos,group_O_neg_emergency,251,193.8,245.2,269.0,75.2,0.25,Moderate,17.05,Moderate,Adequate,Reorder Soon
2024-07-01,BB_0083,urban,A_neg,group_O_neg_emergency,261,211.0,261.0,286.2,75.2,0.29,Critical,26.54,High,Adequate,Investigate High Wastage
2024-10-01,BB_0015,peri_urban,O_pos,packed_RBC,222,200.12,236.12,275.3,75.2,0.25,Moderate,15.94,Moderate,Adequate,Reorder Soon
2023-12-01,BB_0091,urban,B_pos,cryoprecipitate,258,197.75,248.0,273.0,75.2,0.22,Low,15.14,Moderate,Adequate,Reorder Soon
2021-01-01,BB_0026,urban,AB_neg,whole_blood,224,178.0,224.0,253.1,75.1,0.28,High,14.61,Moderate,Critical,Reorder Soon
2024-06-01,BB_0062,urban,B_pos,packed_RBC,236,202.17,250.33,277.3,75.1,0.33,Critical,14.63,Moderate,Critical,Reorder Soon
2023-03-01,BB_0011,urban,B_neg,group_O_neg_emergency,252,207.0,255.0,282.1,75.1,0.2,Low,17.99,Moderate,Adequate,Reorder Soon
2023-06-01,BB_0035,peri_urban,A_pos,whole_blood,242,199.67,248.0,274.8,75.1,0.24,Moderate,21.22,High,Low Stock,Investigate High Wastage
2024-09-01,BB_0098,rural,B_pos,fresh_frozen_plasma,254,208.0,257.0,283.0,75.0,0.23,Moderate,19.76,Moderate,Adequate,Reorder Soon
2023-03-01,BB_0030,rural,O_pos,group_O_neg_emergency,258,202.4,250.6,277.4,75.0,0.27,High,14.37,Moderate,Adequate,Reorder Soon
2024-03-01,BB_0090,rural,B_pos,cryoprecipitate,245,206.0,256.0,281.0,75.0,0.2,Low,11.46,Low,Adequate,Reorder Soon
2024-02-01,BB_0097,urban,B_pos,packed_RBC,250,200.0,249.5,275.0,75.0,0.27,High,17.48,Moderate,Adequate,Reorder Soon
2023-01-01,BB_0134,peri_urban,B_pos,cryoprecipitate,226,190.67,240.67,265.7,75.0,0.25,Moderate,19.04,Moderate,Low Stock,Reorder Soon
2021-05-01,BB_0067,urban,O_neg,group_O_neg_emergency,248,199.0,248.0,274.0,75.0,0.28,High,22.11,High,Recovered,Investigate High Wastage
2024-12-01,BB_0037,rural,B_pos,cryoprecipitate,241,203.5,253.5,278.5,75.0,0.21,Low,12.03,Low,Adequate,Reorder Soon
2024-01-01,BB_0014,peri_urban,A_pos,fresh_frozen_plasma,242,192.0,242.0,267.0,75.0,0.27,High,13.66,Low,Adequate,Reorder Soon
2024-02-01,BB_0149,peri_urban,A_pos,fresh_frozen_plasma,239,196.0,246.0,271.0,75.0,0.2,Low,20.39,Moderate,Low Stock,Reorder Soon
2024-04-01,BB_0144,peri_urban,B_pos,fresh_frozen_plasma,253,204.0,253.0,279.0,75.0,0.25,Moderate,22.06,Moderate,Adequate,Reorder Soon
2023-08-01,BB_0128,peri_urban,B_pos,fresh_frozen_plasma,246,196.5,245.5,271.5,75.0,0.29,Critical,20.13,Moderate,Adequate,Reorder Soon
2022-10-01,BB_0022,urban,A_pos,platelet_concentrate,232,204.67,254.0,279.7,75.0,0.19,Low,16.26,Moderate,Adequate,Reorder Soon
2023-11-01,BB_0144,urban,A_pos,fresh_frozen_plasma,243,196.0,246.0,271.0,75.0,0.25,Moderate,13.01,Low,Adequate,Reorder Soon
2023-04-01,BB_0123,rural,A_pos,fresh_frozen_plasma,254,199.5,249.5,274.5,75.0,0.26,High,17.55,Moderate,Low Stock,Reorder Soon
2023-05-01,BB_0117,rural,O_neg,whole_blood,269,219.0,269.0,294.0,75.0,0.23,Moderate,8.22,Low,Recovered,Reorder Soon
2024-06-01,BB_0082,rural,A_pos,platelet_concentrate,232,203.83,251.67,278.7,74.9,0.33,Critical,14.73,Moderate,Adequate,Monitor Closely
2023-10-01,BB_0123,urban,B_pos,group_O_neg_emergency,252,195.67,245.33,270.6,74.9,0.26,High,20.45,High,Adequate,Investigate High Wastage
2024-10-01,BB_0088,urban,O_pos,fresh_frozen_plasma,248,199.17,250.83,274.1,74.9,0.32,Critical,14.16,Moderate,Adequate,Reorder Soon
2023-08-01,BB_0051,urban,AB_pos,cryoprecipitate,234,195.33,242.67,270.2,74.9,0.31,Critical,13.25,Low,Recovered,Reorder Soon
2024-03-01,BB_0034,urban,B_neg,platelet_concentrate,226,176.0,226.0,250.9,74.9,0.26,High,21.59,High,Adequate,Prioritize Near-Expiry Usage
2022-10-01,BB_0084,peri_urban,B_neg,packed_RBC,246,200.0,246.0,274.9,74.9,0.16,Low,20.5,High,Critical,Investigate High Wastage
2024-03-01,BB_0104,urban,O_pos,platelet_concentrate,251,192.0,254.4,266.9,74.9,0.22,Moderate,15.72,Moderate,Adequate,Reorder Soon
2023-04-01,BB_0149,rural,O_pos,platelet_concentrate,250,190.5,239.25,265.4,74.9,0.2,Low,18.69,Moderate,Low Stock,Reorder Soon
2022-09-01,BB_0131,rural,A_neg,fresh_frozen_plasma,230,181.0,230.0,255.8,74.8,0.25,Moderate,16.57,Moderate,Critical,Reorder Soon
2023-11-01,BB_0115,peri_urban,A_pos,whole_blood,259,211.0,259.0,285.8,74.8,0.27,High,20.38,High,Adequate,Investigate High Wastage
2024-08-01,BB_0044,urban,A_neg,whole_blood,240,193.0,240.0,267.8,74.8,0.25,Moderate,20.73,High,Recovered,Investigate High Wastage
2022-09-01,BB_0088,peri_urban,A_neg,whole_blood,275,228.0,275.0,302.8,74.8,0.32,Critical,7.02,Low,Adequate,Reorder Soon
2024-07-01,BB_0019,urban,A_pos,whole_blood,259,196.0,244.0,270.8,74.8,0.33,Critical,13.0,Low,Adequate,Reorder Soon
2024-09-01,BB_0097,peri_urban,A_pos,whole_blood,243,195.0,243.0,269.8,74.8,0.27,High,27.18,High,Recovered,Investigate High Wastage
2024-07-01,BB_0017,peri_urban,O_pos,platelet_concentrate,212,193.33,242.0,268.1,74.8,0.26,High,15.7,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0094,peri_urban,O_pos,packed_RBC,241,198.67,246.67,273.5,74.8,0.3,Critical,15.18,Moderate,Low Stock,Reorder Soon
2024-12-01,BB_0100,peri_urban,B_pos,whole_blood,245,200.67,249.67,275.5,74.8,0.27,High,9.86,Low,Low Stock,Reorder Soon
2024-03-01,BB_0050,urban,O_neg,cryoprecipitate,264,217.0,264.0,291.8,74.8,0.16,Low,16.13,Moderate,Low Stock,Reorder Soon
2022-02-01,BB_0051,peri_urban,A_pos,whole_blood,247,199.0,247.0,273.8,74.8,0.31,Critical,35.68,High,Low Stock,Investigate High Wastage
2022-10-01,BB_0075,rural,B_pos,whole_blood,242,203.0,252.0,277.8,74.8,0.28,High,16.94,Moderate,Adequate,Reorder Soon
2024-02-01,BB_0107,rural,B_pos,group_O_neg_emergency,258,207.0,256.5,281.8,74.8,0.23,Moderate,16.43,Moderate,Low Stock,Reorder Soon
2023-10-01,BB_0123,rural,B_pos,whole_blood,259,193.0,242.0,267.8,74.8,0.26,High,18.29,Moderate,Recovered,Reorder Soon
2024-12-01,BB_0123,peri_urban,O_pos,packed_RBC,255,200.0,252.36,274.7,74.7,0.26,High,15.51,Moderate,Critical,Reorder Soon
2023-02-01,BB_0105,urban,A_pos,platelet_concentrate,240,196.0,245.0,270.7,74.7,0.21,Low,13.02,Low,Adequate,Reorder Soon
2024-12-01,BB_0062,rural,A_pos,platelet_concentrate,241,192.0,241.0,266.7,74.7,0.33,Critical,21.88,High,Adequate,Prioritize Near-Expiry Usage
2023-10-01,BB_0142,peri_urban,A_pos,platelet_concentrate,270,198.0,247.0,272.7,74.7,0.2,Low,17.88,Moderate,Recovered,Reorder Soon
2022-12-01,BB_0041,urban,A_neg,packed_RBC,238,188.0,238.0,262.7,74.7,0.2,Low,17.02,Moderate,Low Stock,Reorder Soon
2023-09-01,BB_0081,urban,AB_pos,packed_RBC,255,209.0,255.0,283.7,74.7,0.26,High,14.35,Moderate,Adequate,Reorder Soon
2024-08-01,BB_0110,urban,O_pos,whole_blood,257,203.0,259.0,277.7,74.7,0.29,Critical,16.53,Moderate,Adequate,Reorder Soon
2024-04-01,BB_0027,peri_urban,O_pos,group_O_neg_emergency,270,211.5,260.5,286.2,74.7,0.35,Critical,16.72,Moderate,Low Stock,Monitor Closely
2024-11-01,BB_0016,urban,O_pos,cryoprecipitate,268,198.4,245.73,273.1,74.7,0.23,Moderate,16.78,Moderate,Recovered,Reorder Soon
2022-09-01,BB_0142,rural,A_neg,packed_RBC,257,207.0,257.0,281.7,74.7,0.2,Low,16.91,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0047,urban,AB_neg,fresh_frozen_plasma,250,205.0,250.0,279.7,74.7,0.33,Critical,22.93,Moderate,Adequate,Monitor Closely
2024-08-01,BB_0017,rural,B_pos,cryoprecipitate,247,206.5,256.25,281.2,74.7,0.26,High,13.75,Low,Low Stock,Reorder Soon
2023-01-01,BB_0143,urban,O_pos,group_O_neg_emergency,238,189.0,238.0,263.7,74.7,0.24,Moderate,19.05,High,Adequate,Investigate High Wastage
2024-08-01,BB_0131,rural,A_pos,platelet_concentrate,239,189.33,251.0,263.9,74.6,0.25,Moderate,16.42,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0010,peri_urban,O_pos,fresh_frozen_plasma,243,197.0,245.0,271.6,74.6,0.25,Moderate,18.55,Moderate,Adequate,Reorder Soon
2024-08-01,BB_0030,urban,O_pos,fresh_frozen_plasma,242,194.2,244.6,268.8,74.6,0.27,High,13.43,Low,Adequate,Reorder Soon
2023-09-01,BB_0007,urban,AB_pos,fresh_frozen_plasma,255,206.0,255.0,280.6,74.6,0.36,Critical,26.21,Moderate,Adequate,Monitor Closely
2024-05-01,BB_0088,urban,AB_pos,fresh_frozen_plasma,255,206.0,255.0,280.6,74.6,0.32,Critical,16.99,Moderate,Recovered,Reorder Soon
2024-02-01,BB_0022,rural,O_pos,whole_blood,268,209.4,256.8,284.0,74.6,0.19,Low,15.18,Moderate,Adequate,Reorder Soon
2024-05-01,BB_0087,urban,AB_pos,fresh_frozen_plasma,240,191.0,240.0,265.6,74.6,0.21,Low,10.99,Low,Adequate,Reorder Soon
2024-06-01,BB_0142,urban,AB_pos,platelet_concentrate,219,168.0,219.0,242.6,74.6,0.2,Low,10.12,Low,Adequate,Reorder Soon
2024-01-01,BB_0040,urban,B_pos,group_O_neg_emergency,264,192.33,247.17,266.9,74.6,0.28,High,15.66,Moderate,Adequate,Reorder Soon
2024-04-01,BB_0113,urban,AB_pos,platelet_concentrate,233,182.0,233.0,256.6,74.6,0.25,Moderate,14.29,Moderate,Adequate,Reorder Soon
2022-02-01,BB_0048,peri_urban,AB_pos,platelet_concentrate,259,208.0,259.0,282.6,74.6,0.32,Critical,9.13,Low,Adequate,Reorder Soon
2023-03-01,BB_0044,urban,O_pos,fresh_frozen_plasma,245,195.67,243.67,270.3,74.6,0.25,Moderate,13.43,Low,Adequate,Reorder Soon
2023-05-01,BB_0052,rural,A_neg,cryoprecipitate,252,201.0,252.0,275.5,74.5,0.19,Low,18.41,Moderate,Adequate,Reorder Soon
2024-04-01,BB_0053,peri_urban,O_neg,packed_RBC,254,197.0,244.0,271.5,74.5,0.28,High,14.1,Moderate,Adequate,Reorder Soon
2023-12-01,BB_0102,peri_urban,O_neg,packed_RBC,252,205.0,252.0,279.5,74.5,0.17,Low,22.44,High,Adequate,Investigate High Wastage
2023-05-01,BB_0030,urban,A_pos,fresh_frozen_plasma,236,199.5,249.0,274.0,74.5,0.27,High,17.44,Moderate,Adequate,Reorder Soon
2024-08-01,BB_0048,rural,B_neg,cryoprecipitate,268,218.0,268.0,292.5,74.5,0.32,Critical,19.72,Moderate,Low Stock,Reorder Soon
2023-03-01,BB_0111,urban,O_neg,packed_RBC,236,189.0,236.0,263.5,74.5,0.21,Low,22.75,High,Adequate,Investigate High Wastage
2024-11-01,BB_0121,urban,B_pos,whole_blood,273,205.0,253.67,279.5,74.5,0.24,Moderate,15.74,Moderate,Adequate,Reorder Soon
2023-08-01,BB_0045,rural,O_neg,packed_RBC,242,195.0,242.0,269.5,74.5,0.22,Low,23.08,High,Low Stock,Investigate High Wastage
2022-12-01,BB_0073,urban,A_neg,cryoprecipitate,256,205.0,256.0,279.5,74.5,0.21,Low,21.46,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0103,urban,O_pos,group_O_neg_emergency,277,199.5,248.25,274.0,74.5,0.32,Critical,15.41,Moderate,Adequate,Reorder Soon
2023-12-01,BB_0022,peri_urban,A_pos,fresh_frozen_plasma,265,204.0,253.5,278.5,74.5,0.19,Low,13.2,Low,Adequate,Reorder Soon
2024-05-01,BB_0018,rural,A_pos,group_O_neg_emergency,233,196.5,243.0,270.9,74.4,0.2,Low,20.35,High,Low Stock,Investigate High Wastage
2022-08-01,BB_0035,peri_urban,A_pos,cryoprecipitate,273,225.0,273.0,299.4,74.4,0.24,Moderate,15.56,Moderate,Low Stock,Reorder Soon
2024-09-01,BB_0051,urban,O_pos,fresh_frozen_plasma,266,195.62,252.25,270.0,74.4,0.31,Critical,15.41,Moderate,Adequate,Reorder Soon
2024-03-01,BB_0061,rural,O_pos,whole_blood,273,202.57,255.29,277.0,74.4,0.27,High,14.41,Moderate,Recovered,Reorder Soon
2023-12-01,BB_0025,peri_urban,A_pos,cryoprecipitate,236,196.5,244.5,270.9,74.4,0.3,Critical,22.46,Moderate,Recovered,Reorder Soon
2024-12-01,BB_0079,urban,A_pos,cryoprecipitate,274,194.0,242.0,268.4,74.4,0.39,Critical,18.78,Moderate,Low Stock,Monitor Closely
2024-06-01,BB_0123,urban,O_pos,cryoprecipitate,246,195.38,249.62,269.8,74.4,0.26,High,16.02,Moderate,Adequate,Reorder Soon
2024-04-01,BB_0111,urban,O_pos,cryoprecipitate,267,196.17,251.5,270.6,74.4,0.21,Low,16.88,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0078,urban,A_pos,group_O_neg_emergency,249,208.0,254.5,282.4,74.4,0.25,Moderate,17.89,Moderate,Low Stock,Reorder Soon
2024-03-01,BB_0071,peri_urban,A_pos,packed_RBC,260,201.67,249.67,276.1,74.4,0.16,Low,17.19,Moderate,Adequate,Reorder Soon
2024-02-01,BB_0095,urban,A_pos,cryoprecipitate,251,210.0,258.0,284.4,74.4,0.3,Critical,18.43,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0113,urban,A_pos,packed_RBC,238,200.0,248.0,274.4,74.4,0.25,Moderate,18.66,Moderate,Low Stock,Reorder Soon
2021-11-01,BB_0146,peri_urban,A_pos,packed_RBC,239,191.0,239.0,265.4,74.4,0.18,Low,12.04,Low,Adequate,Reorder Soon
2024-03-01,BB_0111,urban,AB_neg,platelet_concentrate,247,193.0,247.0,267.4,74.4,0.21,Low,16.06,Moderate,Adequate,Reorder Soon
2023-04-01,BB_0037,peri_urban,A_pos,cryoprecipitate,261,206.25,254.25,280.6,74.4,0.21,Low,20.91,Moderate,Low Stock,Reorder Soon
2023-01-01,BB_0060,peri_urban,A_pos,cryoprecipitate,241,190.5,238.5,264.9,74.4,0.25,Moderate,12.18,Low,Adequate,Reorder Soon
2024-01-01,BB_0130,peri_urban,O_pos,platelet_concentrate,241,189.8,245.6,264.1,74.3,0.27,High,17.53,Moderate,Adequate,Reorder Soon
2024-07-01,BB_0026,rural,A_pos,fresh_frozen_plasma,264,194.67,244.0,269.0,74.3,0.28,High,17.11,Moderate,Adequate,Reorder Soon
2022-12-01,BB_0025,peri_urban,B_pos,platelet_concentrate,254,198.67,246.67,273.0,74.3,0.3,Critical,15.49,Moderate,Low Stock,Reorder Soon
2024-06-01,BB_0149,rural,B_pos,group_O_neg_emergency,239,195.5,244.5,269.8,74.3,0.2,Low,18.55,Moderate,Low Stock,Reorder Soon
2022-11-01,BB_0026,urban,B_pos,group_O_neg_emergency,275,214.67,263.67,289.0,74.3,0.28,High,13.28,Low,Recovered,Reorder Soon
2024-09-01,BB_0058,peri_urban,B_pos,whole_blood,251,202.5,251.0,276.8,74.3,0.21,Low,17.93,Moderate,Adequate,Reorder Soon
2021-02-01,BB_0073,urban,B_pos,group_O_neg_emergency,249,200.0,249.0,274.3,74.3,0.21,Low,23.0,High,Low Stock,Investigate High Wastage
2024-05-01,BB_0130,peri_urban,O_neg,fresh_frozen_plasma,255,205.0,255.0,279.3,74.3,0.27,High,14.15,Moderate,Recovered,Reorder Soon
2022-10-01,BB_0149,urban,A_pos,platelet_concentrate,260,209.0,257.5,283.2,74.2,0.2,Low,14.54,Moderate,Adequate,Reorder Soon
2024-05-01,BB_0013,urban,A_pos,group_O_neg_emergency,261,191.5,246.0,265.7,74.2,0.29,Critical,16.22,Moderate,Adequate,Reorder Soon
2024-08-01,BB_0026,peri_urban,O_pos,whole_blood,257,201.75,250.75,276.0,74.2,0.28,High,12.58,Low,Low Stock,Reorder Soon
2024-07-01,BB_0058,urban,A_pos,platelet_concentrate,240,196.75,245.25,271.0,74.2,0.21,Low,11.7,Low,Adequate,Reorder Soon
2023-11-01,BB_0002,urban,O_pos,group_O_neg_emergency,275,198.5,247.0,272.7,74.2,0.23,Moderate,17.69,Moderate,Adequate,Reorder Soon
2024-04-01,BB_0138,peri_urban,A_pos,cryoprecipitate,210,196.0,243.75,270.2,74.2,0.28,High,13.96,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0099,peri_urban,O_pos,cryoprecipitate,236,210.29,255.29,284.5,74.2,0.15,Low,13.27,Low,Adequate,Reorder Soon
2022-05-01,BB_0005,rural,A_neg,platelet_concentrate,245,196.0,245.0,270.2,74.2,0.27,High,19.9,High,Adequate,Prioritize Near-Expiry Usage
2024-10-01,BB_0072,urban,A_pos,cryoprecipitate,271,196.8,248.8,270.9,74.1,0.28,High,18.41,Moderate,Adequate,Reorder Soon
2024-08-01,BB_0038,peri_urban,B_pos,group_O_neg_emergency,234,202.75,251.5,276.8,74.1,0.23,Moderate,18.93,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0070,urban,O_pos,fresh_frozen_plasma,239,196.88,247.62,271.0,74.1,0.22,Moderate,17.35,Moderate,Adequate,Reorder Soon
2023-10-01,BB_0140,urban,B_pos,packed_RBC,268,203.67,252.33,277.8,74.1,0.2,Low,17.17,Moderate,Low Stock,Reorder Soon
2024-12-01,BB_0030,urban,B_pos,whole_blood,240,196.86,256.71,271.0,74.1,0.27,High,17.11,Moderate,Low Stock,Reorder Soon
2022-01-01,BB_0094,urban,A_pos,fresh_frozen_plasma,260,211.0,260.0,285.0,74.0,0.3,Critical,18.48,Moderate,Adequate,Reorder Soon
2021-12-01,BB_0146,urban,A_pos,fresh_frozen_plasma,253,204.0,253.0,278.0,74.0,0.18,Low,17.16,Moderate,Low Stock,Reorder Soon
2024-02-01,BB_0003,urban,B_pos,cryoprecipitate,229,202.0,251.0,276.0,74.0,0.33,Critical,15.82,Moderate,Critical,Reorder Soon
2024-05-01,BB_0118,urban,B_pos,fresh_frozen_plasma,272,202.0,250.0,276.0,74.0,0.29,Critical,21.54,Moderate,Recovered,Reorder Soon
2022-03-01,BB_0038,rural,A_pos,fresh_frozen_plasma,251,202.0,251.0,276.0,74.0,0.23,Moderate,16.34,Moderate,Recovered,Reorder Soon
2024-04-01,BB_0065,rural,O_neg,whole_blood,249,200.0,249.0,274.0,74.0,0.32,Critical,24.0,High,Adequate,Investigate High Wastage
2024-04-01,BB_0075,rural,A_pos,fresh_frozen_plasma,258,210.5,259.5,284.5,74.0,0.28,High,17.06,Moderate,Critical,Reorder Soon
2024-09-01,BB_0040,urban,B_pos,packed_RBC,242,187.5,236.0,261.5,74.0,0.28,High,11.72,Low,Recovered,Reorder Soon
2024-09-01,BB_0134,peri_urban,O_pos,group_O_neg_emergency,250,199.0,247.33,273.0,74.0,0.25,Moderate,17.63,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0102,peri_urban,O_pos,platelet_concentrate,232,192.5,238.83,266.5,74.0,0.17,Low,15.19,Moderate,Low Stock,Reorder Soon
2023-03-01,BB_0064,rural,B_pos,fresh_frozen_plasma,256,208.0,256.0,282.0,74.0,0.12,Low,22.12,Moderate,Adequate,Reorder Soon
2024-01-01,BB_0015,peri_urban,B_pos,cryoprecipitate,257,208.0,257.0,282.0,74.0,0.25,Moderate,16.35,Moderate,Adequate,Reorder Soon
2024-04-01,BB_0112,urban,B_pos,cryoprecipitate,260,197.0,246.0,271.0,74.0,0.28,High,15.99,Moderate,Adequate,Reorder Soon
2022-10-01,BB_0076,urban,B_pos,cryoprecipitate,261,212.0,261.0,286.0,74.0,0.21,Low,20.28,Moderate,Recovered,Reorder Soon
2024-11-01,BB_0050,urban,O_pos,whole_blood,247,192.33,245.67,266.2,73.9,0.16,Low,17.86,Moderate,Adequate,Reorder Soon
2023-12-01,BB_0100,urban,A_pos,platelet_concentrate,248,196.75,245.0,270.7,73.9,0.27,High,16.83,Moderate,Low Stock,Reorder Soon
2024-08-01,BB_0030,urban,O_pos,whole_blood,258,203.4,266.4,277.3,73.9,0.27,High,21.8,High,Low Stock,Investigate High Wastage
2024-11-01,BB_0127,peri_urban,O_pos,group_O_neg_emergency,229,201.0,249.8,274.9,73.9,0.24,Moderate,14.85,Moderate,Adequate,Reorder Soon
2022-04-01,BB_0094,rural,B_neg,packed_RBC,227,182.0,227.0,255.9,73.9,0.3,Critical,13.19,Low,Low Stock,Reorder Soon
2024-02-01,BB_0144,urban,B_neg,platelet_concentrate,251,202.0,251.0,275.9,73.9,0.25,Moderate,14.85,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0104,peri_urban,A_pos,platelet_concentrate,250,209.5,257.75,283.4,73.9,0.22,Moderate,14.86,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0136,peri_urban,O_pos,platelet_concentrate,246,196.43,239.29,270.3,73.9,0.33,Critical,17.51,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0048,urban,O_pos,whole_blood,251,194.75,243.62,268.7,73.9,0.32,Critical,14.82,Moderate,Critical,Reorder Soon
2024-08-01,BB_0063,urban,O_pos,cryoprecipitate,243,189.0,236.5,262.8,73.8,0.29,High,19.31,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0069,urban,B_pos,whole_blood,230,186.0,234.0,259.8,73.8,0.15,Low,10.76,Low,Recovered,Reorder Soon
2024-06-01,BB_0038,rural,A_pos,whole_blood,243,197.0,244.0,270.8,73.8,0.23,Moderate,15.11,Moderate,Recovered,Reorder Soon
2024-09-01,BB_0093,urban,O_pos,fresh_frozen_plasma,253,206.17,260.5,280.0,73.8,0.29,High,14.52,Moderate,Low Stock,Reorder Soon
2024-06-01,BB_0024,urban,A_neg,whole_blood,250,204.0,250.0,277.8,73.8,0.24,Moderate,16.67,Moderate,Low Stock,Reorder Soon
2024-04-01,BB_0055,urban,O_pos,whole_blood,263,204.6,260.4,278.4,73.8,0.24,Moderate,17.92,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0104,rural,B_pos,cryoprecipitate,259,202.0,250.75,275.8,73.8,0.22,Moderate,15.79,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0041,urban,A_pos,fresh_frozen_plasma,234,201.25,250.0,275.0,73.8,0.2,Low,14.93,Moderate,Adequate,Reorder Soon
2023-05-01,BB_0130,urban,O_pos,group_O_neg_emergency,265,206.8,251.4,280.6,73.8,0.27,High,18.76,Moderate,Recovered,Reorder Soon
2023-11-01,BB_0060,urban,A_neg,fresh_frozen_plasma,237,189.0,237.0,262.8,73.8,0.25,Moderate,19.05,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0026,rural,O_pos,platelet_concentrate,260,189.67,249.0,263.5,73.8,0.28,High,20.83,High,Adequate,Prioritize Near-Expiry Usage
2024-05-01,BB_0061,rural,O_pos,platelet_concentrate,255,205.5,255.83,279.2,73.7,0.27,High,15.55,Moderate,Low Stock,Reorder Soon
