id,facility_level,facility_id,region_type,collection_type,has_component_separation,has_nat_testing,has_blood_bank_fridge,has_platelet_agitator,blood_bank_staff_count,product_name,product_category,storage_temp_c,shelf_life_days,unit_cost_usd,blood_group,year,month,units_collected_month,units_requested_month,units_crossmatched,units_transfused,tti_screened_pct,tti_positive_pct,units_discarded_tti,units_expired,available_on_survey_day,shortage_in_last_month,shortage_days_last_month,shortage_cause,crossmatch_turnaround_hours,transfusion_reactions_month,maternal_deaths_no_blood,surgical_cancellations_no_blood,cold_chain_maintained,report_submitted,report_month,supply_demand_gap,total_wastage,wastage_rate,expiry_rate,tti_discard_rate,demand_fulfillment_rate,crossmatch_conversion_rate,collection_utilization_rate,inventory_demand_ratio,shortage_severity,wastage_risk,inventory_status
5908,national_blood_centre,BB_0007,rural,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,1,185,257,185,149,1.0000,7.30,13,28,0,0,0,not_applicable,1.10,0,0,0,1,0,2022-01-01,-72,41,22.16,15.14,7.03,57.98,80.54,80.54,0.00000,No Shortage,High,Low Stock
5909,national_blood_centre,BB_0131,rural,VNRD_centralised,1,1,1,1,12,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2024,7,209,285,209,135,1.0000,9.90,20,18,1,0,0,not_applicable,1.30,2,0,0,1,1,2024-07-01,-76,38,18.18,8.61,9.57,47.37,64.59,64.59,0.00351,No Shortage,Moderate,Adequate
5910,national_blood_centre,BB_0030,rural,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2022,9,175,259,175,142,0.8400,2.80,4,24,1,0,0,not_applicable,4.70,0,0,0,1,1,2022-09-01,-84,28,16.00,13.71,2.29,54.83,81.14,81.14,0.00386,No Shortage,Moderate,Adequate
5911,national_blood_centre,BB_0060,rural,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.00,O_pos,2023,6,187,268,187,153,0.9500,9.60,17,13,0,0,0,not_applicable,1.40,1,0,0,1,1,2023-06-01,-81,30,16.04,6.95,9.09,57.09,81.82,81.82,0.00000,No Shortage,Moderate,Low Stock
5912,national_blood_centre,BB_0046,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.00,O_pos,2022,8,219,242,166,134,0.9600,3.20,7,36,1,0,0,not_applicable,1.00,1,0,0,1,1,2022-08-01,-23,43,19.63,16.44,3.20,55.37,80.72,61.19,0.00413,No Shortage,High,Adequate
5913,national_blood_centre,BB_0068,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.00,B_neg,2024,6,201,246,200,127,0.8800,8.00,16,22,1,0,0,not_applicable,0.50,1,0,0,1,1,2024-06-01,-45,38,18.91,10.95,7.96,51.63,63.50,63.18,0.00407,No Shortage,Moderate,Adequate
5914,national_blood_centre,BB_0098,rural,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.00,A_pos,2023,3,215,252,215,174,1.0000,0.50,1,28,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-03-01,-37,29,13.49,13.02,0.47,69.05,80.93,80.93,0.00397,No Shortage,Low,Adequate
5915,national_blood_centre,BB_0029,urban,VNRD_centralised,1,1,1,1,15,cryoprecipitate,plasma_derived,-25,365,50.00,AB_pos,2023,3,197,263,197,173,1.0000,4.30,8,26,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-03-01,-66,34,17.26,13.20,4.06,65.78,87.82,87.82,0.00380,No Shortage,Moderate,Adequate
5916,national_blood_centre,BB_0056,rural,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2021,8,209,282,209,149,1.0000,8.70,18,29,1,1,10,collection_campaign_failed,1.40,0,0,0,1,1,2021-08-01,-73,47,22.49,13.88,8.61,52.84,71.29,71.29,0.00355,Critical,High,Recovered
5917,national_blood_centre,BB_0138,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,O_pos,2021,7,200,252,200,157,1.0000,6.10,12,27,0,0,0,not_applicable,2.10,0,0,0,1,1,2021-07-01,-52,39,19.50,13.50,6.00,62.30,78.50,78.50,0.00000,No Shortage,High,Low Stock
5918,national_blood_centre,BB_0143,peri_urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.00,O_pos,2022,11,197,280,197,105,0.9100,8.30,16,25,1,0,0,not_applicable,1.40,0,0,0,1,1,2022-11-01,-83,41,20.81,12.69,8.12,37.50,53.30,53.30,0.00357,No Shortage,High,Adequate
5919,national_blood_centre,BB_0129,rural,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,B_pos,2022,4,219,251,219,176,1.0000,6.90,15,24,1,0,0,not_applicable,0.60,1,0,0,0,1,2022-04-01,-32,39,17.81,10.96,6.85,70.12,80.37,80.37,0.00398,No Shortage,Moderate,Adequate
5920,national_blood_centre,BB_0145,peri_urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,9,220,261,210,164,0.8500,7.10,15,16,1,0,0,not_applicable,0.50,0,0,0,1,1,2022-09-01,-41,31,14.09,7.27,6.82,62.84,78.10,74.55,0.00383,No Shortage,Moderate,Adequate
5921,national_blood_centre,BB_0047,rural,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2021,11,220,277,208,128,0.8900,0.50,1,7,0,0,0,not_applicable,0.50,0,0,0,1,1,2021-11-01,-57,8,3.64,3.18,0.45,46.21,61.54,58.18,0.00000,No Shortage,Low,Low Stock
5922,national_blood_centre,BB_0136,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2022,10,168,267,168,137,0.9100,9.00,15,29,1,0,0,not_applicable,1.10,0,0,0,0,0,2022-10-01,-99,44,26.19,17.26,8.93,51.31,81.55,81.55,0.00375,No Shortage,High,Adequate
5923,national_blood_centre,BB_0085,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.00,O_pos,2024,11,206,268,206,122,0.9000,9.20,18,20,1,1,1,demand_surge_obstetric,0.50,0,0,0,1,1,2024-11-01,-62,38,18.45,9.71,8.74,45.52,59.22,59.22,0.00373,Low,Moderate,Recovered
5924,national_blood_centre,BB_0056,rural,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,O_pos,2021,7,200,253,200,198,0.9700,3.20,6,9,0,0,0,not_applicable,0.50,0,0,0,1,1,2021-07-01,-53,15,7.50,4.50,3.00,78.26,99.00,99.00,0.00000,No Shortage,Low,Low Stock
5925,national_blood_centre,BB_0030,rural,VNRD_centralised,1,1,1,1,4,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,12,187,232,162,134,1.0000,0.50,0,9,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-12-01,-45,9,4.81,4.81,0.00,57.76,82.72,71.66,0.00431,No Shortage,Low,Adequate
5926,national_blood_centre,BB_0033,peri_urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,8,204,242,176,110,1.0000,2.10,4,19,1,0,0,not_applicable,0.50,1,0,0,1,1,2022-08-01,-38,23,11.27,9.31,1.96,45.45,62.50,53.92,0.00413,No Shortage,Low,Adequate
5927,national_blood_centre,BB_0065,urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2022,2,205,247,176,115,0.8900,6.10,12,31,0,0,0,not_applicable,1.50,0,0,0,1,0,2022-02-01,-42,43,20.98,15.12,5.85,46.56,65.34,56.10,0.00000,No Shortage,High,Low Stock
5928,national_blood_centre,BB_0007,urban,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2024,9,224,236,184,131,1.0000,3.20,7,29,0,0,0,not_applicable,0.50,0,0,0,1,1,2024-09-01,-12,36,16.07,12.95,3.13,55.51,71.20,58.48,0.00000,No Shortage,Moderate,Low Stock
5929,national_blood_centre,BB_0080,peri_urban,VNRD_centralised,1,1,1,1,14,whole_blood,red_cells,35,42,40.00,O_neg,2021,11,201,280,201,111,0.9700,2.70,5,33,1,0,0,not_applicable,1.20,0,0,0,1,1,2021-11-01,-79,38,18.91,16.42,2.49,39.64,55.22,55.22,0.00357,No Shortage,Moderate,Adequate
5930,national_blood_centre,BB_0143,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.00,AB_pos,2022,1,191,238,191,152,0.9800,3.20,6,33,1,0,0,not_applicable,1.80,2,0,0,1,1,2022-01-01,-47,39,20.42,17.28,3.14,63.87,79.58,79.58,0.00420,No Shortage,High,Adequate
5931,national_blood_centre,BB_0020,peri_urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.00,B_pos,2022,9,213,247,190,128,0.7300,2.20,4,9,1,0,0,not_applicable,1.10,1,0,0,1,1,2022-09-01,-34,13,6.10,4.23,1.88,51.82,67.37,60.09,0.00405,No Shortage,Low,Adequate
5932,national_blood_centre,BB_0118,peri_urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.00,O_neg,2024,12,212,262,212,140,0.8500,1.90,4,30,1,0,0,not_applicable,0.50,0,0,0,1,0,2024-12-01,-50,34,16.04,14.15,1.89,53.44,66.04,66.04,0.00382,No Shortage,Moderate,Adequate
5933,national_blood_centre,BB_0046,rural,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2022,8,186,248,186,157,0.8600,10.40,19,20,1,0,0,not_applicable,0.90,0,0,0,1,1,2022-08-01,-62,39,20.97,10.75,10.22,63.31,84.41,84.41,0.00403,No Shortage,High,Adequate
5934,national_blood_centre,BB_0148,urban,VNRD_centralised,1,1,1,1,3,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2023,11,224,259,176,113,0.9700,5.70,12,23,1,0,0,not_applicable,1.70,1,0,0,1,1,2023-11-01,-35,35,15.63,10.27,5.36,43.63,64.20,50.45,0.00386,No Shortage,Moderate,Adequate
5935,national_blood_centre,BB_0102,peri_urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.00,AB_pos,2021,9,215,259,215,153,0.9400,4.90,10,28,1,1,30,power_outage_storage,0.50,1,0,0,1,1,2021-09-01,-44,38,17.67,13.02,4.65,59.07,71.16,71.16,0.00386,Critical,Moderate,Recovered
5936,national_blood_centre,BB_0135,rural,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.00,A_pos,2022,6,189,253,186,128,1.0000,3.40,6,37,1,0,0,not_applicable,0.60,0,0,0,1,1,2022-06-01,-64,43,22.75,19.58,3.17,50.59,68.82,67.72,0.00395,No Shortage,High,Adequate
5937,national_blood_centre,BB_0052,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.00,AB_neg,2024,3,186,268,186,102,0.8500,9.60,17,17,1,0,0,not_applicable,0.70,1,0,0,1,1,2024-03-01,-82,34,18.28,9.14,9.14,38.06,54.84,54.84,0.00373,No Shortage,Moderate,Adequate
5938,national_blood_centre,BB_0061,urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.00,B_pos,2021,6,214,252,202,143,0.9100,2.80,5,34,1,1,2,demand_surge_trauma,0.50,0,0,2,1,1,2021-06-01,-38,39,18.22,15.89,2.34,56.75,70.79,66.82,0.00397,Low,Moderate,Recovered
5939,national_blood_centre,BB_0014,peri_urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.00,AB_pos,2021,9,212,248,201,168,0.7600,6.80,14,34,1,1,4,demand_surge_trauma,0.90,2,0,0,1,1,2021-09-01,-36,48,22.64,16.04,6.60,67.74,83.58,79.25,0.00403,Moderate,High,Recovered
5940,national_blood_centre,BB_0042,rural,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2022,8,166,248,166,143,0.8900,6.60,10,17,1,1,1,transport_delay,0.50,0,1,0,1,1,2022-08-01,-82,27,16.27,10.24,6.02,57.66,86.14,86.14,0.00403,Low,Moderate,Recovered
5941,national_blood_centre,BB_0021,peri_urban,VNRD_centralised,1,1,1,1,13,whole_blood,red_cells,35,42,40.00,O_pos,2024,10,201,263,199,147,0.9100,5.60,11,18,0,1,2,power_outage_storage,0.50,1,0,2,1,1,2024-10-01,-62,29,14.43,8.96,5.47,55.89,73.87,73.13,0.00000,Low,Moderate,Critical
5942,national_blood_centre,BB_0099,urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.00,O_pos,2022,12,202,260,202,149,0.9900,0.90,1,27,0,0,0,not_applicable,0.50,0,0,0,1,1,2022-12-01,-58,28,13.86,13.37,0.50,57.31,73.76,73.76,0.00000,No Shortage,Low,Low Stock
5943,national_blood_centre,BB_0092,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,1,202,245,184,140,0.9400,6.40,12,19,1,0,0,not_applicable,0.60,1,0,0,1,1,2022-01-01,-43,31,15.35,9.41,5.94,57.14,76.09,69.31,0.00408,No Shortage,Moderate,Adequate
5944,national_blood_centre,BB_0017,urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,4,202,271,202,150,1.0000,5.40,10,22,1,0,0,not_applicable,0.50,0,0,0,1,0,2022-04-01,-69,32,15.84,10.89,4.95,55.35,74.26,74.26,0.00369,No Shortage,Moderate,Adequate
5945,national_blood_centre,BB_0093,rural,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2023,9,206,248,180,142,0.8000,2.90,5,14,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-09-01,-42,19,9.22,6.80,2.43,57.26,78.89,68.93,0.00403,No Shortage,Low,Adequate
5946,national_blood_centre,BB_0038,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2021,5,225,243,189,168,1.0000,5.40,12,35,0,0,0,not_applicable,0.50,2,0,0,1,1,2021-05-01,-18,47,20.89,15.56,5.33,69.14,88.89,74.67,0.00000,No Shortage,High,Low Stock
5947,national_blood_centre,BB_0114,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.00,B_pos,2023,6,169,269,169,98,0.9000,12.30,20,29,1,0,0,not_applicable,0.50,2,0,0,1,1,2023-06-01,-100,49,28.99,17.16,11.83,36.43,57.99,57.99,0.00372,No Shortage,High,Adequate
5948,national_blood_centre,BB_0062,urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.00,O_pos,2023,2,195,251,195,172,0.8400,5.00,9,17,0,0,0,not_applicable,3.10,0,0,0,1,1,2023-02-01,-56,26,13.33,8.72,4.62,68.53,88.21,88.21,0.00000,No Shortage,Low,Low Stock
5949,national_blood_centre,BB_0012,peri_urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2024,11,178,291,178,139,0.8400,8.60,15,25,1,0,0,not_applicable,1.30,0,0,0,1,1,2024-11-01,-113,40,22.47,14.04,8.43,47.77,78.09,78.09,0.00344,No Shortage,High,Adequate
5950,national_blood_centre,BB_0028,urban,VNRD_centralised,1,1,1,1,15,platelet_concentrate,platelets,22,5,60.00,A_pos,2023,11,186,213,170,106,0.9700,4.70,8,32,1,0,0,not_applicable,1.10,1,0,0,1,1,2023-11-01,-27,40,21.51,17.20,4.30,49.77,62.35,56.99,0.00469,No Shortage,High,Adequate
5951,national_blood_centre,BB_0116,urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2022,2,165,260,165,131,0.9800,0.50,0,20,1,0,0,not_applicable,0.50,0,0,0,1,1,2022-02-01,-95,20,12.12,12.12,0.00,50.38,79.39,79.39,0.00385,No Shortage,Low,Adequate
5952,national_blood_centre,BB_0123,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2023,10,204,252,199,187,0.8000,4.50,9,39,1,0,0,not_applicable,0.70,1,0,0,1,1,2023-10-01,-48,48,23.53,19.12,4.41,74.21,93.97,91.67,0.00397,No Shortage,High,Adequate
5953,national_blood_centre,BB_0061,rural,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.00,A_pos,2023,8,191,243,191,138,0.8900,3.60,6,19,1,0,0,not_applicable,1.70,0,0,0,1,1,2023-08-01,-52,25,13.09,9.95,3.14,56.79,72.25,72.25,0.00412,No Shortage,Low,Adequate
5954,national_blood_centre,BB_0013,peri_urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.00,O_pos,2024,5,190,255,190,121,1.0000,8.70,16,17,1,0,0,not_applicable,0.50,0,0,0,1,1,2024-05-01,-65,33,17.37,8.95,8.42,47.45,63.68,63.68,0.00392,No Shortage,Moderate,Adequate
5955,national_blood_centre,BB_0075,urban,VNRD_centralised,1,1,1,1,11,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2024,1,195,257,187,138,0.9500,2.30,4,30,0,1,10,seasonal_low_donation,0.60,0,0,1,1,1,2024-01-01,-62,34,17.44,15.38,2.05,53.70,73.80,70.77,0.00000,Critical,Moderate,Critical
5956,national_blood_centre,BB_0051,urban,VNRD_centralised,1,1,1,1,3,platelet_concentrate,platelets,22,5,60.00,A_pos,2023,2,185,275,185,123,0.9000,4.50,8,12,1,0,0,not_applicable,1.70,0,0,0,1,1,2023-02-01,-90,20,10.81,6.49,4.32,44.73,66.49,66.49,0.00364,No Shortage,Low,Adequate
5957,national_blood_centre,BB_0110,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2022,11,185,272,185,103,0.9900,2.70,4,22,1,0,0,not_applicable,2.80,0,0,0,1,1,2022-11-01,-87,26,14.05,11.89,2.16,37.87,55.68,55.68,0.00368,No Shortage,Moderate,Adequate
5958,national_blood_centre,BB_0044,rural,VNRD_centralised,1,1,1,1,3,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2021,5,183,221,183,130,0.9700,7.70,14,30,1,0,0,not_applicable,1.50,0,0,0,1,1,2021-05-01,-38,44,24.04,16.39,7.65,58.82,71.04,71.04,0.00452,No Shortage,High,Adequate
5959,national_blood_centre,BB_0072,rural,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.00,O_neg,2024,2,186,261,186,135,0.8700,5.70,10,18,1,0,0,not_applicable,0.50,0,0,0,1,1,2024-02-01,-75,28,15.05,9.68,5.38,51.72,72.58,72.58,0.00383,No Shortage,Moderate,Adequate
5960,national_blood_centre,BB_0048,urban,VNRD_centralised,1,1,1,1,14,packed_RBC,red_cells,35,42,55.00,B_pos,2022,2,179,259,179,150,0.9600,0.50,0,18,1,1,14,cold_chain_break,1.70,0,0,0,1,1,2022-02-01,-80,18,10.06,10.06,0.00,57.92,83.80,83.80,0.00386,Critical,Low,Recovered
5961,national_blood_centre,BB_0080,peri_urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,3,172,226,172,142,0.8500,10.30,17,18,1,1,1,reagent_stockout_crossmatch,0.50,0,0,1,0,1,2023-03-01,-54,35,20.35,10.47,9.88,62.83,82.56,82.56,0.00442,Low,High,Recovered
5962,national_blood_centre,BB_0148,urban,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.00,O_pos,2023,11,193,237,180,135,1.0000,1.30,2,45,1,1,1,collection_campaign_failed,0.50,0,0,1,1,1,2023-11-01,-44,47,24.35,23.32,1.04,56.96,75.00,69.95,0.00422,Low,High,Recovered
5963,national_blood_centre,BB_0011,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2023,5,174,257,174,132,0.8800,9.40,16,29,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-05-01,-83,45,25.86,16.67,9.20,51.36,75.86,75.86,0.00389,No Shortage,High,Adequate
5964,national_blood_centre,BB_0140,peri_urban,VNRD_centralised,1,1,1,1,13,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2021,2,209,240,182,116,0.8800,4.70,9,24,1,0,0,not_applicable,0.50,0,0,0,1,1,2021-02-01,-31,33,15.79,11.48,4.31,48.33,63.74,55.50,0.00417,No Shortage,Moderate,Adequate
5965,national_blood_centre,BB_0081,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.00,O_neg,2023,9,185,252,184,144,0.8700,2.10,3,15,1,0,0,not_applicable,0.70,1,0,0,1,1,2023-09-01,-67,18,9.73,8.11,1.62,57.14,78.26,77.84,0.00397,No Shortage,Low,Adequate
5966,national_blood_centre,BB_0121,urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,A_pos,2023,4,196,250,196,144,1.0000,4.70,9,20,0,0,0,not_applicable,0.60,1,0,0,1,1,2023-04-01,-54,29,14.80,10.20,4.59,57.60,73.47,73.47,0.00000,No Shortage,Moderate,Low Stock
5967,national_blood_centre,BB_0054,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,4,200,256,195,181,1.0000,1.40,2,26,1,1,7,demand_surge_obstetric,0.50,0,0,0,1,1,2023-04-01,-56,28,14.00,13.00,1.00,70.70,92.82,90.50,0.00391,High,Moderate,Recovered
5968,national_blood_centre,BB_0039,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,AB_pos,2022,5,178,252,178,105,0.9300,5.10,9,33,0,0,0,not_applicable,0.50,0,0,0,1,1,2022-05-01,-74,42,23.60,18.54,5.06,41.67,58.99,58.99,0.00000,No Shortage,High,Low Stock
5969,national_blood_centre,BB_0017,rural,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2022,6,210,240,194,115,0.8900,9.10,19,24,1,0,0,not_applicable,0.70,0,0,0,1,1,2022-06-01,-30,43,20.48,11.43,9.05,47.92,59.28,54.76,0.00417,No Shortage,High,Adequate
5970,national_blood_centre,BB_0064,urban,VNRD_centralised,1,1,1,1,12,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2024,1,200,279,200,170,1.0000,3.30,6,16,1,0,0,not_applicable,0.50,1,0,0,1,1,2024-01-01,-79,22,11.00,8.00,3.00,60.93,85.00,85.00,0.00358,No Shortage,Low,Adequate
5971,national_blood_centre,BB_0089,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.00,AB_neg,2021,2,193,234,190,190,1.0000,1.20,2,25,1,0,0,not_applicable,0.50,2,0,0,0,1,2021-02-01,-41,27,13.99,12.95,1.04,81.20,100.00,98.45,0.00427,No Shortage,Low,Adequate
5972,national_blood_centre,BB_0035,rural,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,B_neg,2021,7,197,271,197,149,0.9300,5.40,10,42,1,1,2,collection_campaign_failed,0.70,0,0,1,1,1,2021-07-01,-74,52,26.40,21.32,5.08,54.98,75.63,75.63,0.00369,Low,High,Recovered
5973,national_blood_centre,BB_0092,rural,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2021,5,194,246,194,170,0.9300,3.90,7,27,1,0,0,not_applicable,1.20,3,0,0,1,1,2021-05-01,-52,34,17.53,13.92,3.61,69.11,87.63,87.63,0.00407,No Shortage,Moderate,Adequate
5974,national_blood_centre,BB_0096,rural,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.00,O_pos,2024,11,190,231,180,111,1.0000,6.20,11,28,0,0,0,not_applicable,0.50,0,0,0,1,1,2024-11-01,-41,39,20.53,14.74,5.79,48.05,61.67,58.42,0.00000,No Shortage,High,Low Stock
5975,national_blood_centre,BB_0106,rural,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2023,6,219,260,186,161,0.8100,2.30,5,22,1,1,2,seasonal_low_donation,1.30,1,0,0,1,1,2023-06-01,-41,27,12.33,10.05,2.28,61.92,86.56,73.52,0.00385,Low,Low,Recovered
5976,national_blood_centre,BB_0051,peri_urban,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.00,O_neg,2021,4,214,249,205,169,1.0000,7.80,16,25,1,0,0,not_applicable,0.50,0,0,0,1,1,2021-04-01,-35,41,19.16,11.68,7.48,67.87,82.44,78.97,0.00402,No Shortage,High,Adequate
5977,national_blood_centre,BB_0088,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.00,B_neg,2021,6,200,277,200,164,0.8100,3.60,7,20,1,0,0,not_applicable,0.90,2,0,0,1,1,2021-06-01,-77,27,13.50,10.00,3.50,59.21,82.00,82.00,0.00361,No Shortage,Low,Adequate
5978,national_blood_centre,BB_0099,peri_urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,A_pos,2023,10,203,266,203,160,0.9000,4.70,9,30,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-10-01,-63,39,19.21,14.78,4.43,60.15,78.82,78.82,0.00376,No Shortage,High,Adequate
5979,national_blood_centre,BB_0138,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,AB_pos,2024,2,191,252,191,135,0.9000,5.90,11,27,0,0,0,not_applicable,0.50,0,0,0,1,1,2024-02-01,-61,38,19.90,14.14,5.76,53.57,70.68,70.68,0.00000,No Shortage,High,Low Stock
5980,national_blood_centre,BB_0095,urban,VNRD_centralised,1,1,1,1,3,platelet_concentrate,platelets,22,5,60.00,A_pos,2024,7,216,273,216,167,0.8300,6.10,13,21,1,1,1,power_outage_storage,4.10,1,0,2,1,1,2024-07-01,-57,34,15.74,9.72,6.02,61.17,77.31,77.31,0.00366,Low,Moderate,Recovered
5981,national_blood_centre,BB_0142,peri_urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2021,9,218,243,183,122,0.8100,4.90,10,31,1,0,0,not_applicable,3.90,1,0,0,1,1,2021-09-01,-25,41,18.81,14.22,4.59,50.21,66.67,55.96,0.00412,No Shortage,Moderate,Adequate
5982,national_blood_centre,BB_0089,peri_urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2024,8,185,224,172,141,0.7800,7.20,13,8,1,0,0,not_applicable,0.50,0,0,0,0,1,2024-08-01,-39,21,11.35,4.32,7.03,62.95,81.98,76.22,0.00446,No Shortage,Low,Adequate
5983,national_blood_centre,BB_0089,peri_urban,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.00,O_pos,2022,6,211,268,211,180,0.9300,8.70,18,16,1,0,0,not_applicable,0.50,0,0,0,0,1,2022-06-01,-57,34,16.11,7.58,8.53,67.16,85.31,85.31,0.00373,No Shortage,Moderate,Adequate
5984,national_blood_centre,BB_0053,peri_urban,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.00,O_pos,2022,11,194,283,194,128,0.9900,6.50,12,28,1,0,0,not_applicable,0.50,1,0,0,1,1,2022-11-01,-89,40,20.62,14.43,6.19,45.23,65.98,65.98,0.00353,No Shortage,High,Adequate
