id,facility_level,facility_id,region_type,collection_type,has_component_separation,has_NAT_testing,has_blood_bank_fridge,has_platelet_agitator,blood_bank_staff_count,product_name,product_category,storage_temp_C,shelf_life_days,unit_cost_usd,blood_group,year,month,units_collected_month,units_requested_month,units_crossmatched,units_transfused,tti_screened_pct,tti_positive_pct,units_discarded_tti,units_expired,available_on_survey_day,shortage_in_last_month,shortage_days_last_month,shortage_cause,crossmatch_turnaround_hours,transfusion_reactions_month,maternal_deaths_no_blood,surgical_cancellations_no_blood,cold_chain_maintained,report_submitted
5573,national_blood_centre,BB_0134,peri_urban,VNRD_centralised,1,1,1,1,13,cryoprecipitate,plasma_derived,-25,365,50.0,AB_pos,2022,10,201,273,201,126,0.87,3.6,7,11,0,1,5,expired_units,0.8,1,0,5,0,1
5574,national_blood_centre,BB_0122,rural,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2022,8,180,274,180,113,1.0,2.5,4,29,1,0,0,not_applicable,1.2,0,0,0,1,1
5575,national_blood_centre,BB_0092,peri_urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,O_pos,2024,8,196,251,196,154,0.97,8.4,16,31,1,0,0,not_applicable,0.5,0,0,0,1,1
5576,national_blood_centre,BB_0065,urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,O_pos,2023,5,189,243,189,142,1.0,5.7,10,22,0,0,0,not_applicable,0.5,1,0,0,1,0
5577,national_blood_centre,BB_0072,peri_urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,4,210,224,181,154,0.84,7.8,16,53,1,1,2,demand_surge_obstetric,0.9,1,0,0,1,1
5578,national_blood_centre,BB_0144,peri_urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.0,AB_pos,2021,4,220,257,203,156,0.95,2.9,6,34,1,0,0,not_applicable,1.0,0,0,0,1,1
5579,national_blood_centre,BB_0106,urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,2,194,300,194,139,1.0,6.6,12,21,1,0,0,not_applicable,0.5,0,0,0,0,1
5580,national_blood_centre,BB_0050,urban,VNRD_centralised,1,1,1,1,1,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2021,4,218,241,189,117,0.98,7.7,16,23,1,0,0,not_applicable,0.5,0,0,0,1,1
5581,national_blood_centre,BB_0054,urban,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.0,A_pos,2024,2,197,260,187,169,1.0,4.6,9,38,1,0,0,not_applicable,0.5,0,0,0,1,1
5582,national_blood_centre,BB_0126,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,A_pos,2021,1,172,252,172,107,0.98,3.8,6,10,1,0,0,not_applicable,0.7,0,0,0,1,0
5583,national_blood_centre,BB_0086,rural,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2023,12,187,253,187,140,1.0,0.5,0,29,1,0,0,not_applicable,0.9,0,0,0,0,1
5584,national_blood_centre,BB_0015,peri_urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,AB_pos,2022,4,210,282,210,164,1.0,1.1,2,23,1,0,0,not_applicable,0.6,0,0,0,1,1
5585,national_blood_centre,BB_0086,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,8,189,273,189,132,0.99,0.5,0,15,0,0,0,not_applicable,2.1,0,0,0,1,1
5586,national_blood_centre,BB_0082,rural,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2021,4,208,254,172,148,1.0,2.7,5,3,1,0,0,not_applicable,0.5,0,0,0,1,1
5587,national_blood_centre,BB_0111,urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,B_pos,2022,1,211,237,170,123,0.95,9.0,18,37,1,0,0,not_applicable,1.2,0,0,0,1,0
5588,national_blood_centre,BB_0123,urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.0,O_pos,2023,10,185,249,185,144,0.94,5.8,10,32,1,1,1,reagent_stockout_crossmatch,0.5,0,1,4,1,1
5589,national_blood_centre,BB_0107,rural,VNRD_centralised,1,1,1,1,3,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2023,8,198,239,189,158,0.85,3.9,7,27,1,0,0,not_applicable,1.7,1,0,0,1,1
5590,national_blood_centre,BB_0073,peri_urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,10,199,250,199,114,0.94,6.5,12,10,1,0,0,not_applicable,0.8,0,0,0,1,0
5591,national_blood_centre,BB_0035,rural,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2024,2,164,248,164,121,0.99,1.6,2,16,0,1,1,demand_surge_obstetric,0.9,0,1,5,1,1
5592,national_blood_centre,BB_0018,rural,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2024,5,210,233,161,129,1.0,1.3,2,41,0,0,0,not_applicable,0.5,0,0,0,1,1
5593,national_blood_centre,BB_0058,peri_urban,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.0,B_pos,2024,9,194,251,194,147,0.84,6.4,12,29,1,0,0,not_applicable,0.5,0,0,0,1,1
5594,national_blood_centre,BB_0019,peri_urban,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.0,O_neg,2022,1,189,232,180,143,0.83,6.9,13,21,1,0,0,not_applicable,1.5,1,0,0,0,1
5595,national_blood_centre,BB_0053,urban,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,6,182,262,182,105,1.0,6.5,11,23,1,1,6,insufficient_donors,1.7,1,0,8,1,1
5596,national_blood_centre,BB_0085,rural,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,B_pos,2022,2,216,248,175,155,0.86,6.0,12,25,0,1,1,seasonal_low_donation,0.5,0,0,1,1,1
5597,national_blood_centre,BB_0017,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2024,2,206,239,201,139,0.82,8.2,16,14,1,0,0,not_applicable,0.7,0,0,0,1,1
5598,national_blood_centre,BB_0027,urban,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2023,8,175,262,175,126,1.0,4.0,7,9,1,0,0,not_applicable,0.6,0,0,0,0,1
5599,national_blood_centre,BB_0088,rural,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,B_pos,2023,2,217,246,201,155,1.0,2.4,5,34,1,1,9,insufficient_donors,0.7,1,1,3,1,1
5600,national_blood_centre,BB_0036,peri_urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,A_pos,2023,2,205,249,199,138,0.88,3.3,6,34,0,0,0,not_applicable,0.5,0,0,0,1,0
5601,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,9,203,238,191,139,0.87,4.0,8,16,0,0,0,not_applicable,1.3,0,0,0,1,0
5602,national_blood_centre,BB_0067,urban,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.0,A_pos,2022,3,199,273,199,176,0.92,2.0,3,29,1,0,0,not_applicable,0.5,1,0,0,1,1
5603,national_blood_centre,BB_0122,urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2024,10,178,228,178,124,0.86,2.4,4,18,1,0,0,not_applicable,1.1,2,0,0,1,1
5604,national_blood_centre,BB_0118,rural,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2023,2,229,252,199,159,1.0,3.6,8,33,1,0,0,not_applicable,0.5,0,0,0,1,1
5605,national_blood_centre,BB_0034,urban,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,B_pos,2024,1,216,265,173,117,0.99,3.1,6,14,0,1,2,demand_surge_obstetric,0.5,0,1,1,1,1
5606,national_blood_centre,BB_0063,rural,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,O_pos,2021,12,200,243,199,129,0.81,3.4,6,23,1,1,1,demand_surge_obstetric,1.8,2,0,3,1,1
5607,national_blood_centre,BB_0008,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2023,10,192,252,192,151,0.98,8.8,16,16,1,0,0,not_applicable,2.0,0,0,0,1,1
5608,national_blood_centre,BB_0048,urban,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,12,199,223,180,140,0.93,0.5,0,17,1,1,20,demand_surge_trauma,2.3,2,1,8,1,1
5609,national_blood_centre,BB_0026,rural,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,B_neg,2023,6,201,227,184,135,0.87,10.0,20,33,0,1,3,expired_units,0.5,2,0,0,1,1
5610,national_blood_centre,BB_0033,peri_urban,VNRD_centralised,1,1,1,1,4,group_O_neg_emergency,red_cells,35,42,65.0,O_neg,2023,8,187,231,173,109,0.98,3.3,6,16,1,0,0,not_applicable,3.6,0,0,0,1,1
5611,national_blood_centre,BB_0020,peri_urban,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.0,B_pos,2022,7,185,263,185,175,0.9,0.5,0,37,0,0,0,not_applicable,0.6,1,0,0,1,1
5612,national_blood_centre,BB_0120,peri_urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,O_pos,2022,9,182,231,167,113,1.0,6.2,11,28,0,0,0,not_applicable,1.0,0,0,0,1,0
5613,national_blood_centre,BB_0099,urban,VNRD_centralised,1,1,1,1,11,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,9,193,271,193,139,0.85,4.3,8,24,1,0,0,not_applicable,0.5,1,0,0,1,1
5614,national_blood_centre,BB_0043,peri_urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,7,220,254,188,152,1.0,7.2,15,33,1,0,0,not_applicable,0.5,0,0,0,1,1
5615,national_blood_centre,BB_0105,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2023,4,189,259,189,127,0.85,6.5,12,25,1,1,1,expired_units,0.7,0,1,3,1,1
5616,national_blood_centre,BB_0064,peri_urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,O_neg,2022,6,210,244,210,166,0.75,11.9,24,21,1,0,0,not_applicable,0.5,2,0,0,1,1
5617,national_blood_centre,BB_0048,peri_urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,O_pos,2021,8,177,227,177,115,0.86,4.1,7,16,1,1,2,TTI_positive_discard,1.3,0,3,0,1,1
5618,national_blood_centre,BB_0090,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,O_pos,2023,10,205,228,176,146,0.95,10.9,22,12,0,0,0,not_applicable,1.7,0,0,0,1,1
5619,national_blood_centre,BB_0075,rural,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2021,6,193,279,193,144,0.91,7.5,14,33,1,0,0,not_applicable,0.5,1,0,0,1,1
5620,national_blood_centre,BB_0016,urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.0,O_pos,2021,12,185,247,184,141,0.97,2.7,4,20,1,0,0,not_applicable,0.7,1,0,0,1,1
5621,national_blood_centre,BB_0006,peri_urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,2,207,245,205,150,0.89,1.8,3,28,1,0,0,not_applicable,1.9,0,0,0,1,1
5622,national_blood_centre,BB_0043,peri_urban,VNRD_centralised,1,1,1,1,2,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2023,12,215,257,206,163,1.0,4.8,10,43,0,0,0,not_applicable,2.4,0,0,0,1,1
5623,national_blood_centre,BB_0011,urban,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,A_pos,2024,6,176,255,176,145,0.91,5.5,9,13,1,0,0,not_applicable,1.0,0,0,0,1,0
5624,national_blood_centre,BB_0036,rural,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.0,O_pos,2023,8,197,235,188,172,1.0,11.3,22,37,0,0,0,not_applicable,1.0,0,0,0,0,1
5625,national_blood_centre,BB_0085,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,5,197,244,195,191,0.91,5.0,9,21,1,1,2,power_outage_storage,0.5,0,1,0,1,0
5626,national_blood_centre,BB_0040,peri_urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,9,183,248,183,155,0.91,3.2,5,35,1,0,0,not_applicable,0.6,1,0,0,1,1
5627,national_blood_centre,BB_0088,urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.0,O_neg,2023,1,223,245,192,155,0.95,7.5,16,22,0,0,0,not_applicable,0.5,1,0,0,1,1
5628,national_blood_centre,BB_0122,rural,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2023,7,191,277,191,177,0.99,6.9,13,17,1,0,0,not_applicable,0.5,2,0,0,1,1
5629,national_blood_centre,BB_0023,urban,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.0,B_pos,2021,2,209,270,209,111,0.8,1.0,2,41,1,0,0,not_applicable,0.5,0,0,0,1,1
5630,national_blood_centre,BB_0132,rural,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,B_pos,2022,3,180,259,180,150,0.89,1.3,2,37,1,1,2,demand_surge_trauma,1.5,0,0,0,1,1
5631,national_blood_centre,BB_0073,peri_urban,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2023,12,224,243,203,175,0.72,5.6,12,30,1,0,0,not_applicable,0.7,0,0,0,1,1
5632,national_blood_centre,BB_0007,urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,B_neg,2024,10,217,282,217,143,1.0,1.6,3,23,0,1,7,demand_surge_trauma,2.5,0,0,1,1,1
5633,national_blood_centre,BB_0052,urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2023,10,201,214,165,126,0.98,2.8,5,35,0,0,0,not_applicable,0.5,0,0,0,1,0
5634,national_blood_centre,BB_0139,peri_urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2024,8,191,248,191,160,1.0,2.4,4,43,1,0,0,not_applicable,0.8,1,0,0,1,1
5635,national_blood_centre,BB_0041,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,O_pos,2023,11,188,250,188,151,0.84,10.5,19,29,1,0,0,not_applicable,0.5,0,0,0,1,1
5636,national_blood_centre,BB_0017,urban,VNRD_centralised,1,1,1,1,15,packed_RBC,red_cells,35,42,55.0,B_pos,2022,11,189,211,168,136,0.95,3.0,5,10,1,1,3,collection_campaign_failed,0.5,1,0,4,1,1
5637,national_blood_centre,BB_0126,urban,VNRD_centralised,1,1,1,1,14,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2023,1,213,268,196,139,0.97,4.5,9,25,0,1,10,demand_surge_trauma,0.5,0,0,3,1,1
5638,national_blood_centre,BB_0058,urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,7,202,240,191,154,0.88,2.2,4,9,1,0,0,not_applicable,1.3,0,0,0,1,1
5639,national_blood_centre,BB_0019,peri_urban,VNRD_centralised,1,1,1,1,11,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2023,9,183,266,183,109,0.96,5.4,9,14,1,0,0,not_applicable,0.5,0,0,0,1,1
5640,national_blood_centre,BB_0021,peri_urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2024,11,185,239,179,134,0.9,0.5,0,14,0,1,5,demand_surge_trauma,0.5,1,1,1,1,1
5641,national_blood_centre,BB_0026,urban,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,B_pos,2022,5,222,245,207,165,0.8,7.4,16,30,1,1,14,seasonal_low_donation,0.5,0,0,7,1,1
5642,national_blood_centre,BB_0077,urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,AB_pos,2021,1,190,255,190,116,1.0,8.6,16,17,1,0,0,not_applicable,1.2,0,0,0,1,1
5643,national_blood_centre,BB_0140,peri_urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2022,12,194,270,194,155,0.81,5.3,10,10,0,0,0,not_applicable,1.7,1,0,0,1,1
5644,national_blood_centre,BB_0047,urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.0,A_pos,2021,12,190,248,190,149,0.93,8.8,16,25,1,1,1,power_outage_storage,0.7,1,0,6,1,1
5645,national_blood_centre,BB_0035,urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2023,4,196,257,193,111,0.89,0.5,0,13,1,0,0,not_applicable,1.3,0,0,0,1,1
5646,national_blood_centre,BB_0100,peri_urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2023,10,199,237,178,128,0.96,0.6,1,28,1,0,0,not_applicable,1.6,0,0,0,1,1
5647,national_blood_centre,BB_0042,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,O_pos,2024,11,170,230,170,130,0.94,6.2,10,15,1,0,0,not_applicable,2.5,0,0,0,1,1
5648,national_blood_centre,BB_0005,peri_urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.0,B_pos,2023,12,180,236,174,122,1.0,6.3,11,23,1,0,0,not_applicable,5.2,1,0,0,1,1
5649,national_blood_centre,BB_0030,rural,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2021,7,180,245,180,103,0.87,3.7,6,25,1,0,0,not_applicable,0.5,0,0,0,1,0
5650,national_blood_centre,BB_0045,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,O_neg,2022,4,190,273,190,134,0.97,7.1,13,32,1,1,9,seasonal_low_donation,1.5,0,0,3,1,0
5651,national_blood_centre,BB_0058,rural,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2022,10,202,247,202,125,1.0,4.0,8,19,1,0,0,not_applicable,1.3,1,0,0,1,1
5652,national_blood_centre,BB_0041,peri_urban,VNRD_centralised,1,1,1,1,6,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2024,9,195,243,191,154,1.0,2.0,3,8,0,0,0,not_applicable,2.3,1,0,0,1,1
5653,national_blood_centre,BB_0055,rural,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,O_pos,2022,3,209,254,191,130,1.0,7.8,16,19,0,0,0,not_applicable,0.5,0,0,0,1,1
5654,national_blood_centre,BB_0002,rural,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,O_pos,2024,7,223,240,193,171,0.98,3.2,7,40,0,0,0,not_applicable,2.7,0,0,0,1,1
5655,national_blood_centre,BB_0069,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2022,8,197,240,197,167,0.92,4.7,9,29,1,1,1,collection_campaign_failed,0.5,0,0,3,1,1
5656,national_blood_centre,BB_0016,peri_urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,2,169,229,169,104,0.88,8.4,14,9,1,0,0,not_applicable,0.5,0,0,0,1,1
5657,national_blood_centre,BB_0110,rural,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2021,9,215,255,194,161,0.95,4.3,9,21,0,0,0,not_applicable,0.5,0,0,0,1,1
5658,national_blood_centre,BB_0119,rural,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2021,12,205,258,200,146,1.0,9.8,20,34,1,0,0,not_applicable,0.5,0,0,0,1,1
5659,national_blood_centre,BB_0057,peri_urban,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,A_pos,2021,11,170,250,170,97,0.73,3.7,6,6,1,0,0,not_applicable,0.6,2,0,0,1,1
5660,national_blood_centre,BB_0139,rural,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.0,A_pos,2023,5,197,238,194,145,0.82,0.5,0,16,1,1,1,insufficient_donors,0.5,0,0,0,1,0
5661,national_blood_centre,BB_0047,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2022,10,192,245,192,167,0.86,4.8,9,41,0,0,0,not_applicable,1.4,1,0,0,1,1
5662,national_blood_centre,BB_0004,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,9,185,284,185,143,0.98,9.0,16,18,1,0,0,not_applicable,1.5,0,0,0,1,1
5663,national_blood_centre,BB_0029,rural,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2022,11,203,267,203,190,1.0,1.2,2,24,1,0,0,not_applicable,0.5,0,0,0,1,1
5664,national_blood_centre,BB_0036,rural,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2021,7,206,240,196,164,1.0,3.8,7,30,1,1,6,collection_campaign_failed,0.6,0,0,8,1,1
5665,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,O_pos,2022,3,214,231,179,151,0.74,2.9,6,24,1,0,0,not_applicable,1.3,0,0,0,1,0
5666,national_blood_centre,BB_0060,urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,O_pos,2024,9,190,238,189,174,0.8,1.5,2,24,1,0,0,not_applicable,0.5,0,0,0,1,1
5667,national_blood_centre,BB_0138,peri_urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2024,10,241,271,214,165,0.75,3.9,9,28,1,1,3,reagent_stockout_crossmatch,1.3,1,0,0,1,1
5668,national_blood_centre,BB_0031,urban,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,6,211,245,183,124,0.85,8.8,18,29,1,0,0,not_applicable,0.5,2,0,0,1,1
5669,national_blood_centre,BB_0132,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,4,221,243,178,118,1.0,3.3,7,18,1,0,0,not_applicable,0.5,0,0,0,1,1
5670,national_blood_centre,BB_0054,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2021,1,194,247,194,149,0.92,3.8,7,15,0,1,7,demand_surge_trauma,0.9,1,0,5,1,1
5671,national_blood_centre,BB_0138,rural,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.0,B_pos,2024,11,196,225,181,146,0.89,1.9,3,49,1,1,1,power_outage_storage,3.2,0,0,12,1,1
5672,national_blood_centre,BB_0044,urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,O_pos,2023,12,192,260,192,153,0.86,9.4,18,38,1,0,0,not_applicable,0.7,1,0,0,1,0
5673,national_blood_centre,BB_0067,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2023,10,190,263,190,129,1.0,7.6,14,34,0,1,1,seasonal_low_donation,0.9,1,1,3,1,1
5674,national_blood_centre,BB_0149,peri_urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,1,186,227,166,120,0.96,7.8,14,27,1,0,0,not_applicable,2.4,0,0,0,1,1
5675,national_blood_centre,BB_0037,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2021,10,218,242,211,124,0.97,3.9,8,48,0,0,0,not_applicable,0.5,0,0,0,1,1
5676,national_blood_centre,BB_0131,urban,VNRD_centralised,1,1,1,1,4,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2022,3,187,234,187,123,1.0,5.5,10,22,1,1,1,reagent_stockout_crossmatch,0.9,1,0,0,1,1
5677,national_blood_centre,BB_0128,rural,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,O_pos,2022,10,204,236,188,141,0.92,1.9,3,18,1,0,0,not_applicable,0.5,0,0,0,1,1
5678,national_blood_centre,BB_0065,rural,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,O_pos,2023,2,214,261,193,133,0.91,7.2,15,35,1,0,0,not_applicable,2.1,1,0,0,1,1
5679,national_blood_centre,BB_0037,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2021,9,205,223,154,130,1.0,1.9,3,23,0,0,0,not_applicable,1.7,0,0,0,1,1
5680,national_blood_centre,BB_0096,peri_urban,VNRD_centralised,1,1,1,1,17,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,1,171,224,171,141,0.99,3.4,5,0,1,1,4,cold_chain_break,0.5,0,0,1,1,1
5681,national_blood_centre,BB_0120,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2024,6,183,243,183,143,0.93,5.3,9,13,1,0,0,not_applicable,0.5,1,0,0,1,1
5682,national_blood_centre,BB_0033,peri_urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2022,8,209,237,183,148,0.95,1.7,3,32,1,0,0,not_applicable,0.8,0,0,0,1,1
5683,national_blood_centre,BB_0114,rural,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,A_neg,2024,3,213,239,182,132,0.86,8.8,18,42,1,0,0,not_applicable,1.3,0,0,0,1,0
5684,national_blood_centre,BB_0032,peri_urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,O_pos,2021,5,190,263,190,186,0.84,8.8,16,28,0,0,0,not_applicable,1.4,0,0,0,1,1
5685,national_blood_centre,BB_0059,rural,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2021,6,200,219,164,120,0.9,8.5,17,38,1,0,0,not_applicable,0.6,0,0,0,1,1
5686,national_blood_centre,BB_0018,rural,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,1,200,237,185,132,0.92,6.8,13,33,0,0,0,not_applicable,0.5,1,0,0,1,1
5687,national_blood_centre,BB_0013,peri_urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.0,AB_neg,2022,6,198,246,198,147,1.0,3.8,7,17,1,1,8,demand_surge_obstetric,1.0,2,0,0,1,1
